date,temp max,temp min
1960-07-06,32.02999878,24.89999962
1960-08-06,32.61999893,24.23999977
1960-09-06,31.13999939,22.96999931
1960-10-06,32.06999969,24.26000023
1960-11-06,32.38999939,25.61000061
1960-12-06,32.29999924,24.93000031
1960-01-07,26.71999931,22.67000008
1960-02-07,26.47999954,22.47999954
1960-03-07,25.73999977,22.79000092
1960-04-07,26.73999977,22.57999992
1960-05-07,27.40999985,22.67000008
1960-06-07,28.28000069,22.81999969
1960-07-07,28.30999947,23.20999908
1960-08-07,28.26000023,22.13999939
1960-09-07,27.48999977,22.53000069
1960-10-07,28.30999947,22.53000069
1960-11-07,29.21999931,22.12000084
1960-12-07,30.22999954,22.52000046
1960-01-08,26.94000053,22.62999916
1960-02-08,26.0,22.32999992
1960-03-08,26.01000023,22.34000015
1960-04-08,27.12999916,22.40999985
1960-05-08,25.97999954,22.28000069
1960-06-08,26.82999992,22.32999992
1960-07-08,27.59000015,21.97999954
1960-08-08,27.47999954,21.84000015
1960-09-08,26.72999954,21.86000061
1960-10-08,25.11000061,21.80999947
1960-11-08,27.38999939,22.36000061
1960-12-08,26.88999939,22.10000038
1960-01-09,28.69000053,21.56999969
1960-02-09,28.17000008,21.62000084
1960-03-09,27.76000023,21.70999908
1960-04-09,27.92000008,22.12000084
1960-05-09,28.14999962,21.87999916
1960-06-09,27.87000084,21.78000069
1960-07-09,27.97999954,21.87999916
1960-08-09,27.21999931,21.42000008
1960-09-09,27.01000023,21.76000023
1960-10-09,26.29000092,21.23999977
1960-11-09,26.47999954,21.32999992
1960-12-09,28.25,20.57999992
1960-01-10,31.29000092,22.01000023
1960-02-10,32.02999878,22.51000023
1960-03-10,31.36000061,22.43000031
1960-04-10,28.70000076,21.52000046
1960-05-10,29.95000076,22.31999969
1960-06-10,30.42000008,22.60000038
1960-07-10,30.43000031,20.19000053
1960-08-10,28.86000061,21.09000015
1960-09-10,29.45000076,21.09000015
1960-10-10,29.20999908,21.19000053
1960-11-10,28.67000008,20.79000092
1960-12-10,28.12999916,21.34000015
1960-01-11,31.36000061,16.75
1960-02-11,31.67000008,19.48999977
1960-03-11,29.25,18.68000031
1960-04-11,31.04000092,19.14999962
1960-05-11,31.52000046,19.89999962
1960-06-11,29.25,20.87000084
1960-07-11,30.53000069,21.71999931
1960-08-11,29.89999962,21.80999947
1960-09-11,29.81999969,21.81999969
1960-10-11,29.48999977,21.46999931
1960-11-11,30.15999985,20.40999985
1960-12-11,31.28000069,19.12999916
1960-01-12,31.25,17.44000053
1960-02-12,30.04000092,15.30000019
1960-03-12,30.0,14.25
1960-04-12,30.51000023,16.94000053
1960-05-12,30.29999924,17.15999985
1960-06-12,30.85000038,18.23999977
1960-07-12,30.85000038,19.26000023
1960-08-12,30.5,19.93000031
1960-09-12,31.55999947,19.94000053
1960-10-12,30.70000076,19.18000031
1960-11-12,30.56999969,18.28000069
1960-12-12,29.38999939,18.67000008
1961-01-01,28.23999977,15.81000042
1961-02-01,27.87000084,14.68999958
1961-03-01,26.65999985,13.98999977
1961-04-01,27.10000038,14.67000008
1961-05-01,28.87000084,15.81000042
1961-06-01,30.0,17.37000084
1961-07-01,30.29000092,18.18000031
1961-08-01,31.04000092,17.5
1961-09-01,29.79999924,16.97999954
1961-10-01,30.0,15.36999989
1961-11-01,29.29000092,15.01000023
1961-12-01,29.34000015,16.68000031
1961-01-02,27.40999985,14.51000023
1961-02-02,29.12000084,16.32999992
1961-03-02,30.34000015,17.55999947
1961-04-02,30.15999985,16.18000031
1961-05-02,29.89999962,17.45000076
1961-06-02,28.72999954,15.97999954
1961-07-02,28.37999916,13.86999989
1961-08-02,25.57999992,11.01000023
1961-09-02,26.72999954,11.72999954
1961-10-02,28.87999916,13.46000004
1961-11-02,29.59000015,13.39999962
1961-12-02,29.62000084,14.13000011
1961-01-03,33.38999939,17.45000076
1961-02-03,32.93999863,16.12999916
1961-03-03,33.38999939,17.48999977
1961-04-03,33.34999847,19.04999924
1961-05-03,33.72000122,18.75
1961-06-03,32.56000137,19.12999916
1961-07-03,32.59000015,18.59000015
1961-08-03,33.75999832,18.79999924
1961-09-03,34.22999954,20.06999969
1961-10-03,34.63999939,20.37999916
1961-11-03,35.02000046,21.23999977
1961-12-03,36.11999893,20.69000053
1961-01-04,33.59999847,20.85000038
1961-02-04,32.77999878,19.82999992
1961-03-04,33.29999924,20.92000008
1961-04-04,33.84999847,22.43000031
1961-05-04,34.18000031,21.38999939
1961-06-04,34.56000137,22.46999931
1961-07-04,34.74000168,21.94000053
1961-08-04,34.74000168,21.39999962
1961-09-04,35.18999863,22.79999924
1961-10-04,35.25,22.94000053
1961-11-04,35.63000107,24.04000092
1961-12-04,34.84999847,23.46999931
1961-01-05,35.08000183,23.61000061
1961-02-05,34.97000122,23.67000008
1961-03-05,35.83000183,24.67000008
1961-04-05,34.97000122,23.85000038
1961-05-05,35.59000015,24.14999962
1961-06-05,35.20999908,24.42000008
1961-07-05,35.63999939,22.13999939
1961-08-05,35.81999969,23.19000053
1961-09-05,34.63000107,23.25
1961-10-05,34.43000031,23.95999908
1961-11-05,33.72999954,23.09000015
1961-12-05,34.11000061,23.42000008
1961-01-06,32.04999924,22.87000084
1961-02-06,32.81999969,23.96999931
1961-03-06,32.22999954,23.59000015
1961-04-06,32.43000031,23.86000061
1961-05-06,32.40000153,24.18000031
1961-06-06,31.43000031,23.85000038
1961-07-06,31.07999992,23.82999992
1961-08-06,30.89999962,24.06999969
1961-09-06,30.79999924,23.54999924
1961-10-06,30.5,23.79999924
1961-11-06,29.54999924,23.07999992
1961-12-06,29.10000038,23.29000092
1961-01-07,26.62000084,22.26000023
1961-02-07,26.01000023,22.25
1961-03-07,26.56999969,22.96999931
1961-04-07,27.09000015,23.02000046
1961-05-07,26.42000008,22.85000038
1961-06-07,26.34000015,22.52000046
1961-07-07,25.36000061,22.42000008
1961-08-07,26.45999908,22.93000031
1961-09-07,26.95999908,22.75
1961-10-07,25.94000053,22.21999931
1961-11-07,26.02000046,23.11000061
1961-12-07,26.70000076,22.75
1961-01-08,26.92000008,22.72999954
1961-02-08,26.88999939,22.54000092
1961-03-08,27.0,22.60000038
1961-04-08,26.77000046,22.70999908
1961-05-08,26.81999969,22.87000084
1961-06-08,27.06999969,22.93000031
1961-07-08,27.53000069,23.06999969
1961-08-08,27.57999992,23.10000038
1961-09-08,27.81999969,22.87000084
1961-10-08,28.18000031,22.44000053
1961-11-08,28.65999985,22.56999969
1961-12-08,28.37000084,23.02000046
1961-01-09,27.52000046,22.17000008
1961-02-09,27.29000092,22.17000008
1961-03-09,27.62999916,22.20000076
1961-04-09,27.30999947,22.34000015
1961-05-09,27.23999977,22.20000076
1961-06-09,27.77000046,22.11000061
1961-07-09,27.20000076,21.86000061
1961-08-09,27.62000084,22.02000046
1961-09-09,27.37000084,22.21999931
1961-10-09,26.86000061,21.71999931
1961-11-09,26.87000084,21.63999939
1961-12-09,26.85000038,21.46999931
1961-01-10,28.56999969,20.90999985
1961-02-10,28.68000031,21.21999931
1961-03-10,28.35000038,21.10000038
1961-04-10,29.80999947,21.71999931
1961-05-10,30.89999962,22.12999916
1961-06-10,31.04999924,21.90999985
1961-07-10,30.78000069,22.95000076
1961-08-10,30.38999939,22.21999931
1961-09-10,27.53000069,21.35000038
1961-10-10,25.54999924,20.82999992
1961-11-10,26.51000023,21.06999969
1961-12-10,27.21999931,20.22999954
1961-01-11,31.27000046,20.56999969
1961-02-11,31.48999977,21.20000076
1961-03-11,32.08000183,19.37000084
1961-04-11,31.86000061,20.17000008
1961-05-11,31.54000092,20.95000076
1961-06-11,31.43000031,20.29000092
1961-07-11,31.67000008,20.5
1961-08-11,30.62000084,20.87999916
1961-09-11,30.60000038,20.29999924
1961-10-11,30.96999931,20.37000084
1961-11-11,31.21999931,18.70000076
1961-12-11,30.95000076,18.81999969
1961-01-12,30.22999954,17.85000038
1961-02-12,30.52000046,17.79000092
1961-03-12,30.21999931,17.79000092
1961-04-12,30.76000023,18.04000092
1961-05-12,31.0,18.14999962
1961-06-12,31.68000031,18.67000008
1961-07-12,31.27000046,18.51000023
1961-08-12,30.78000069,18.88999939
1961-09-12,30.88999939,18.85000038
1961-10-12,30.07999992,17.68000031
1961-11-12,29.57999992,16.14999962
1961-12-12,30.23999977,16.04000092
1962-01-01,28.55999947,14.93000031
1962-02-01,29.22999954,14.39999962
1962-03-01,30.0,14.03999996
1962-04-01,28.17000008,13.96000004
1962-05-01,29.14999962,13.56000042
1962-06-01,29.73999977,12.48999977
1962-07-01,29.29000092,13.02999973
1962-08-01,30.45000076,14.30000019
1962-09-01,30.32999992,13.81000042
1962-10-01,30.70999908,14.69999981
1962-11-01,30.87999916,15.77000046
1962-12-01,29.32999992,15.22000027
1962-01-02,29.71999931,16.13999939
1962-02-02,30.45000076,16.29000092
1962-03-02,31.0,16.19000053
1962-04-02,29.85000038,16.12000084
1962-05-02,30.78000069,16.44000053
1962-06-02,30.29000092,17.20000076
1962-07-02,30.38999939,16.78000069
1962-08-02,31.48999977,16.20999908
1962-09-02,30.81999969,17.04999924
1962-10-02,32.40999985,16.88999939
1962-11-02,32.63000107,18.67000008
1962-12-02,33.06999969,18.87000084
1962-01-03,31.85000038,17.01000023
1962-02-03,32.77999878,18.12999916
1962-03-03,33.52000046,18.29000092
1962-04-03,32.97000122,18.51000023
1962-05-03,31.54999924,17.53000069
1962-06-03,31.69000053,17.57999992
1962-07-03,31.70999908,17.65999985
1962-08-03,32.36000061,17.19000053
1962-09-03,32.13000107,15.65999985
1962-10-03,31.5,17.23999977
1962-11-03,32.31999969,18.54000092
1962-12-03,31.86000061,18.79999924
1962-01-04,35.41999817,21.32999992
1962-02-04,35.58000183,22.26000023
1962-03-04,35.61000061,22.15999985
1962-04-04,36.04000092,21.94000053
1962-05-04,36.0,22.39999962
1962-06-04,33.81999969,21.89999962
1962-07-04,33.86000061,22.02000046
1962-08-04,34.56999969,22.54999924
1962-09-04,35.20999908,22.87999916
1962-10-04,34.34000015,22.61000061
1962-11-04,33.63999939,21.92000008
1962-12-04,33.36000061,22.39999962
1962-01-05,35.86999893,22.77000046
1962-02-05,35.49000168,22.95000076
1962-03-05,36.11000061,23.28000069
1962-04-05,35.61000061,23.94000053
1962-05-05,36.16999817,23.68000031
1962-06-05,36.68000031,23.84000015
1962-07-05,35.25,22.75
1962-08-05,36.13999939,23.71999931
1962-09-05,36.54000092,23.84000015
1962-10-05,35.47000122,22.80999947
1962-11-05,34.56999969,23.20999908
1962-12-05,35.31000137,24.34000015
1962-01-06,32.34999847,24.11000061
1962-02-06,32.52000046,25.20999908
1962-03-06,32.40000153,25.21999931
1962-04-06,31.46999931,24.76000023
1962-05-06,32.68999863,25.01000023
1962-06-06,31.13999939,22.46999931
1962-07-06,30.11000061,23.43000031
1962-08-06,31.20999908,24.37000084
1962-09-06,31.38999939,23.64999962
1962-10-06,29.42000008,22.75
1962-11-06,29.89999962,23.85000038
1962-12-06,30.81999969,24.29000092
